row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
934,A,email domain matches clinic website,Waves Aesthetics,Waves Aesthetics,Ponte Vedra Beach,FL,info@wavesaesthetics.com,https://wavesaesthetics.com/,(904) 373-8499,5.0,74,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
935,A,email domain matches clinic website,Wellness&Longevity,Wellness&Longevity,Roseville,CA,wlprovider@mywlroseville.com,https://mywlroseville.com/?fbclid=IwY2xjawQ1PeRleHRuA2FlbQIxMABicmlkETFJd0NTMTB5UHlieDV2SGpCc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHi3FGytytXug-DHK09Tkh-xPE3C2QucmjrlVHX_2Du85vidt5CP-41DE8reJ_aem_58bYeQsP6nqcKIRbHmbVVA,(916) 839-7740,5.0,10,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Roseville.,
936,SUPPRESS,"scraper placeholder, would hard bounce",Aesthetics By Michelle,Aesthetics By Michelle,St Petersburg,FL,user@domain.com,https://aestheticsbymichellepa.com/,(727) 371-6889,4.9,38,,7,,,,
937,B,"free provider, real but likely personal",Aesthetics by NHT,Aesthetics by NHT,Ridgewood,NJ,aestheticsbynht@gmail.com,https://www.aestheticsbynht.com/,(201) 563-2415,5.0,24,,0,rating_floor,front desk,5.0 on Google puts you above most of the field.,
938,SUPPRESS,"scraper placeholder, would hard bounce",Aevum Aesthetics,Aevum Aesthetics,Plantation,FL,user@domain.com,http://aevumaesthetics.com/,(773) 996-2133,5.0,31,,0,,,,
939,SUPPRESS,"scraper placeholder, would hard bounce",AfterGlow Aesthetics,AfterGlow Aesthetics,Summit,NJ,user@domain.com,http://www.afterglowaestheticsna.com/,,5.0,100,,0,,,,
940,A,email domain matches clinic website,Allumine Skin Clinic,Allumine Skin Clinic,Pleasanton,CA,info@allumineskin.com,http://www.allumineskin.com/,(925) 399-7924,4.3,26,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
941,SUPPRESS,"scraper placeholder, would hard bounce",Allure Wellness & Esthetics,Allure Wellness & Esthetics,Plantation,FL,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.allurewellnessesthetics.com/,(954) 228-5034,5.0,26,Saturday;Sunday,5,,,,
942,SUPPRESS,"scraper placeholder, would hard bounce",Allure wellness lifestyle,Allure wellness lifestyle,Allen,TX,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://allurewellnesslifestyle.com/,(940) 218-8995,5.0,3,,7,,,,
943,B,"free provider, real but likely personal",Aroma 8 Med Spa,Aroma 8,Sugar Land,TX,aroma8medspa@gmail.com,https://aroma8spa.com/,(346) 741-3332,5.0,1,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
944,A,email domain matches clinic website,Aurivita Medspa,Aurivita,Clearwater,FL,carolyn@aurivitamedspa.com,http://www.aurivitamedspa.com/,(727) 605-4510,5.0,32,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Clearwater.,
945,SUPPRESS,"scraper placeholder, would hard bounce",Avante Aesthetics,Avante Aesthetics,Walnut Creek,CA,user@domain.com,https://www.avanteaesthetics.com/?utm_source=GBP,(925) 940-8008,5.0,39,Monday;Sunday,5,,,,
946,SUPPRESS,"scraper placeholder, would hard bounce",AwakenMD,AwakenMD,Palo Alto,CA,user@domain.com,http://www.awakenmd.com/,(650) 327-6122,5.0,7,Thursday;Saturday;Sunday,4,,,,
947,A,email domain matches clinic website,B.TOX.BAR. Burlingame,B.TOX.BAR. Burlingame,Burlingame,CA,hello@btoxbar.com,https://www.btoxbar.com/,(650) 844-7144,5.0,3,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
948,A,email domain matches clinic website,"BA Skin Lab, LLC",BA Skin Lab,New Canaan,CT,info@baskinlab.com,http://www.baskinlab.com/,(203) 594-9898,4.9,32,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
949,B,"free provider, real but likely personal",Bare Beauty Esthetics,Bare Beauty Esthetics,Pleasanton,CA,melissaperry8325@gmail.com,http://melissavillados.wixsite.com/esthetics,(510) 305-8925,5.0,17,Wednesday;Friday;Sunday,4,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
950,C,"corporate domain does not match website, verify before send",Beauforia Aesthetics,Beauforia Aesthetics,Pearland,TX,beauforia-aesthetics@beauforia.us,https://beauforia-aesthetics.com/,(732) 908-6055,5.0,19,Wednesday,6,rating_floor,front desk,5.0 on Google in Pearland is a hard number to hold.,
951,C,"corporate domain does not match website, verify before send",Beauty Lounge Prosper,Beauty Lounge Prosper,McKinney,TX,info@beautyloungeprosper.com,http://linktr.ee/beautyloungeprosper,(469) 604-1090,5.0,7,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
952,A,email domain matches clinic website,Beholding Beauty Aesthetics,Beholding Beauty Aesthetics,New Canaan,CT,20info@beholdingbeautyaesthetics.com,http://beholdingbeautyaesthetics.com/,(203) 273-8422,5.0,47,,0,rating_floor,front desk,5.0 on Google puts you above most of the field.,
953,B,"free provider, real but likely personal",Belle Via Spa,Belle Via Spa,Encinitas,CA,belleviaspa@gmail.com,https://belleviaspa.com/,(760) 402-0290,4.6,47,Saturday,6,rating_floor,front desk,4.6 on Google in Encinitas is a hard number to hold.,
954,A,email domain matches clinic website,Better You Aesthetics,Better You Aesthetics,Roseville,CA,sandy@betteryouaesthetics.com,http://www.betteryouaesthetics.com/,(916) 500-2507,5.0,35,Monday,6,monday_closed,monday backlog,"Your listing shows Monday dark, which stacks the weekend callbacks.",
955,A,email domain matches clinic website,Biorevive,Biorevive,Ridgewood,NJ,contact@biorevive.org,https://www.biorevive.org/,(201) 444-7949,4.3,34,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
956,B,"free provider, real but likely personal",botox anonymous,botox anonymous,Pearland,TX,avennekotter@gmail.com,http://www.botoxanonymous.com/,(713) 408-1730,5.0,20,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
957,B,"free provider, real but likely personal",Catalina Skin + Body,Catalina Skin + Body,New Canaan,CT,catalinaskinandbody@gmail.com,https://catalinaskinandbody.com/,(203) 241-1611,5.0,7,,0,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
958,B,"free provider, real but likely personal",Clean Skin Clear Vibe Spa,Clean Skin Clear Vibe Spa,Pearland,TX,care_cleanskin@hotmail.com,http://www.cleanskinclearvibespa.com/,(346) 543-2455,5.0,43,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
959,SUPPRESS,"scraper placeholder, would hard bounce",ClubInjectÂ® Allen,ClubInjectÂ® Allen,Allen,TX,user@domain.com,https://www.clubinject.com/allen,(480) 576-2246,4.9,14,,0,,,,
960,A,email domain matches clinic website,Cosmedica Injections,Cosmedica Injections,Jupiter,FL,melissa@cosmedicainjections.com,http://www.cosmedicainjections.com/,(561) 389-3331,5.0,15,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Cosmedica Injections dark both weekend days.,
961,SUPPRESS,"scraper placeholder, would hard bounce",Defyned Aesthetics,Defyned Aesthetics,Pearland,TX,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://defynedbeauty.com/,(832) 228-4640,5.0,3,,7,,,,
962,C,"corporate domain does not match website, verify before send",Delray Skin,Delray Skin,Delray Beach,FL,info@delrayskin.com,https://www.delrayskinstudio.com/,(561) 440-8020,5.0,19,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Delray Beach.,
963,A,email domain matches clinic website,Divina MedSpa,Divina,Key Biscayne,FL,info@medspadivina.com,https://medspadivina.com/,(305) 812-4050,5.0,22,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
964,A,email domain matches clinic website,Dolce Vita Aesthetic Medicine,Dolce Vita Aesthetic,Rancho Santa Fe,CA,information@dolcevitamd.com,http://www.dolcevitamd.com/,(858) 832-8404,4.3,4,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
965,A,email domain matches clinic website,Donna Starnes Med Spa,Donna Starnes,McKinney,TX,donna@donnastarnesmedspa.com,http://www.donnastarnesmedspa.com/,(214) 892-6464,5.0,10,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in McKinney.,
966,A,email domain matches clinic website,Dos Skin Medspa,Dos Skin,Huntington Beach,CA,info@dosskin.com,https://www.dosskin.com/,(714) 718-6877,5.0,21,Monday;Tuesday,5,monday_closed,monday backlog,"Your listing shows Monday dark, which stacks the weekend callbacks.",
967,A,email domain matches clinic website,Elase Medical Spa - Schaumburg,Elase,Weston,FL,schaumburg@elase.com,https://elase.com/locations/schaumburg/?UTM_source=GMB_listing&UTM_medium=organic&utm_campaign=schaumburg,(847) 865-9408,4.6,37,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
968,A,email domain matches clinic website,Elite Radiance,Elite Radiance,Rancho Santa Fe,CA,info@elite-radiance.com,http://www.elite-radiance.com/,(760) 338-0088,5.0,49,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Rancho Santa Fe.,
969,B,"free provider, real but likely personal",Encore Medspa,Encore,Pleasanton,CA,encoremedspa@gmail.com,http://www.encoremdspa.com/,(925) 932-1843,5.0,2,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
970,A,email domain matches clinic website,Facial Esthetique Med Spa - Bonita Springs,Facial Esthetique,Bonita Springs,FL,carol@facialesthetique.com,http://facialesthetique.com/,(239) 333-3223,5.0,36,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
971,A,email domain matches clinic website,Fitzy Shades Medspa and Laser,Fitzy Shades Medspa and Laser,Flower Mound,TX,info@fitzyshadesmedspa.com,https://www.fitzyshadesmedspa.com/,(833) 348-9977,5.0,3,,0,rating_floor,front desk,5.0 on Google in Flower Mound is a hard number to hold.,
972,B,"free provider, real but likely personal",Grand Medical Spa,Grand,Huntington Beach,CA,grandspaca@gmail.com,https://grandmedspaca.com/,(714) 766-5568,5.0,1,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
973,A,email domain matches clinic website,Heavenly Beauty Spas,Heavenly Beauty Spas,Carlsbad,CA,info@heavenlybeautyspas.com,http://www.heavenlybeautyspas.com/,(619) 404-4070,5.0,35,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
974,SUPPRESS,"scraper placeholder, would hard bounce",Hermosa Aesthetics,Hermosa Aesthetics,Encinitas,CA,user@domain.com,http://hermosaesthetics.com/,(760) 454-5277,5.0,43,Sunday,6,,,,
975,A,email domain matches clinic website,In Vogue Med Spa,In Vogue Med Spa,Winter Park,FL,contact@invoguemedspa.com,http://www.invoguemedspa.com/,(630) 357-5100,5.0,20,Tuesday;Thursday;Saturday;Sunday,3,full_weekend_closed,weekend calls,The listing has In Vogue Med Spa dark both weekend days.,
976,A,email domain matches clinic website,indÄ“ health,indÄ“ health,Weston,FL,info@indehealth.com,https://www.indehealth.com/,(954) 302-8382,5.0,12,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
977,A,email domain matches clinic website,Infinite Smile Aesthetics LLC,Infinite Smile Aesthetics,Pleasanton,CA,dina@ismileaesthetics.com,https://ismileaesthetics.com/,(925) 351-1123,5.0,11,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
978,SUPPRESS,"scraper placeholder, would hard bounce",Inner Glimmer Skin Care and Wellness Studio,Inner Glimmer Skin Care and Wellness Studio,Manhattan Beach,CA,user@domain.com,http://www.innerglimmer.com/,(310) 963-6802,5.0,33,Monday;Sunday,5,,,,
979,A,email domain matches clinic website,Just A Little Med Spa,Just A Little,New Canaan,CT,hello@justalittlemedspa.com,https://www.justalittlemedspa.com/,(959) 799-3614,5.0,40,Tuesday;Wednesday;Thursday;Friday,3,rating_floor,front desk,5.0 on Google puts you above most of the field.,
980,A,email domain matches clinic website,L'Escape Spa,L'Escape Spa,Burlingame,CA,jennifer@lescapespa.com,http://lescapespa.com/,(650) 347-7706,5.0,13,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Burlingame.,
981,SUPPRESS,"scraper placeholder, would hard bounce",Laser Hair Removal at Nagada Med Spa,Laser Hair Removal at Nagada,Delray Beach,FL,you@company.com,http://nagadamedspa.com/,(954) 553-8924,5.0,13,,7,,,,
982,A,email domain matches clinic website,Lior Luxe Studio Med Spa,Lior Luxe Studio,Roseville,CA,info@liorluxestudio.com,https://liorluxestudio.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website_click&utm_content=liorluxe,(916) 848-2727,4.8,36,,7,rating_floor,front desk,4.8 on Google puts you above most of the field.,
983,SUPPRESS,duplicate of row 752 (multi-location chain),Live Young Wellness Spa - Allen,Live Young Wellness Spa,Allen,TX,info@fmcsurgery.com,https://liveyoungspa.com/,(945) 215-7700,4.8,23,Monday;Sunday,5,,,,
984,A,email domain matches clinic website,Love Your Body Endermologie & Endospheres Manhattan Beach,Love Your Body Endermologie & Endospheres Manhattan Beach,Manhattan Beach,CA,info@loveyourbodystudios.com,https://loveyourbodystudios.com/,(949) 723-9530,5.0,5,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
985,C,"corporate domain does not match website, verify before send",Lumos Aesthetics and Wellness,Lumos Aesthetics and Wellness,The Woodlands,TX,info@lumosaesthetics.com,https://lumosmedspa.com/?utm_source=google&utm_medium=listing,(832) 823-0167,5.0,37,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
986,B,"free provider, real but likely personal","Luxe Complexion Aesthetics, LLC",Luxe Complexion Aesthetics,Jupiter,FL,esthetics.kelsey@gmail.com,https://luxe-complexion.com/,(561) 225-4749,5.0,24,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Jupiter.,
987,A,email domain matches clinic website,MD Aesthetics and Skin Tightening,MD Aesthetics and Skin Tightening,Darien,CT,info@mdaestheticsandbeauty.com,https://mdaestheticsandbeauty.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,(312) 834-4833,5.0,18,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
988,A,email domain matches clinic website,Med Lounge,Med Lounge,Rancho Santa Fe,CA,hello@themedlounge.com,https://themedlounge.com/,(858) 832-4900,5.0,9,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
989,B,"free provider, real but likely personal",Mindful Esthetics By Tina,Mindful Esthetics By Tina,Jupiter,FL,mindfulestheticsbytina@gmail.com,https://tinaauricchio.glossgenius.com/,(954) 729-4594,5.0,47,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Jupiter.,
990,SUPPRESS,"scraper placeholder, would hard bounce",MODA Skin Center,MODA Skin Center,Burlingame,CA,user@domain.com,https://www.modaskincenter.com/?utm_source=GBP,(650) 590-4107,4.9,46,,7,,,,
991,B,"free provider, real but likely personal",Modern Day MedSpa,Modern Day,Westport,CT,vaneopdesign@gmail.com,https://moderndaymedspa.co/,(847) 508-8133,5.0,33,Tuesday;Friday;Sunday,4,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
992,SUPPRESS,"scraper placeholder, would hard bounce",Modern Dermatology - Westport,Modern Dermatology,Westport,CT,user@domain.com,http://www.moderndermct.com/,(203) 635-0770,3.9,64,Saturday;Sunday,5,,,,
993,A,email domain matches clinic website,MOI Wellness and Aesthetics,MOI Wellness and Aesthetics,The Woodlands,TX,info@moimedspa.com,http://www.moimedspa.com/,(281) 766-4772,5.0,23,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has MOI Wellness and Aesthetics dark both weekend days.,
994,B,"free provider, real but likely personal",Monetâ€™s European Skin Care Med Spa & Boutique,Monetâ€™s European Skin Care Med Spa & Boutique,Huntington Beach,CA,mariemonetla@gmail.com,https://mariemonet.com/,(714) 660-3578,4.6,41,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
995,SUPPRESS,duplicate of row 593 (multi-location chain),NakedMD Med Spa Manhattan Beach,NakedMD Med Spa Manhattan Beach,Manhattan Beach,CA,concierge@nakedmd.com,https://www.nakedmd.com/,(424) 254-3128,5.0,30,Tuesday;Wednesday;Sunday,4,,,,
996,A,email domain matches clinic website,NATURAL HEALTH ESSENTIALS,Natural Health Essentials,Clearwater,FL,info@naturalhealth-essentials.com,https://naturalhealth-essentials.com/,(727) 476-6339,5.0,43,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Natural Health Essentials dark both weekend days.,
